Gene1,Gene2,EdgeWeight
CHD7,PDGFRA,-5.409131050109863
CHD7,GLI1,-4.101567625999451
CHD7,RFFL,-3.6625317335128784
CHD7,TMEM59,-1.3140538334846497
CHD7,GDPD5,-3.2034133672714233
CHD7,RBPMS2,-3.964812994003296
CHD7,SERPINH1,-5.658753871917725
CHD7,FGF10,-4.800418853759766
CHD7,RAB2A,-4.0432045459747314
CHD7,SEC11A,-4.417995929718018
CHD7,OOEP,-3.52599561214447
CHD7,GLIPR2,-3.6553640365600586
CHD7,CHD7,-6.634209871292114
CHD7,KAT5,-3.3795381784439087
CHD7,GHR,-2.441013813018799
CHD7,NACC1,-3.1977314949035645
CHD7,GOT1,-1.5869910717010498
CHD7,PXDN,-2.6868098974227905
CHD7,RCC2,-3.5986316204071045
CHD7,APEX1,-0.8196234107017517
CHD7,NFYA,-0.3418616484850645
CHD7,MYDGF,-6.882677316665649
CHD7,TDH,-1.0083392262458801
CHD7,JARID2,-5.481410980224609
CHD7,ZIC3,-3.95885968208313
CHD7,SURF4,-4.893137454986572
CHD7,DERL1,-4.6661152839660645
CHD7,RIF1,-4.823597192764282
CHD7,NELFA,0.3556705564260483
CHD7,DPF2,-2.7404167652130127
CHD7,THAP11,-2.7664178609848022
CHD7,GGA2,-4.66802453994751
CHD7,TCF15,-3.278301477432251
CHD7,GFPT2,-0.7606587111949921
CHD7,PDE4DIP,-3.69766366481781
CHD7,CHST15,-3.6549417972564697
CHD7,UBTF,-2.2209715843200684
CHD7,CARHSP1,-3.2516955137252808
CHD7,FBXW8,-1.9565213918685913
CHD7,GNAI3,-5.478461503982544
CHD7,MRAS,-2.7559489011764526
CHD7,KLF5,-3.3565378189086914
CHD7,GABBR1,-3.11509370803833
CHD7,KLF4,-1.7033169269561768
CHD7,SPARC,-4.086357235908508
CHD7,EHMT2,-4.651981353759766
CHD7,COPB1,-4.653785228729248
CHD7,IER2,-2.5461474657058716
CHD7,GCNT2,-3.0965715646743774
CHD7,PDIA6,-2.274148106575012
CHD7,KCTD10,-3.6761351823806763
CHD7,CHD4,-2.042144298553467
CHD7,APPBP2,-4.393073320388794
CHD7,NRF1,-0.9991652965545654
CHD7,TMEM30A,-3.3916752338409424
CHD7,SNRPN,-1.3014926314353943
CHD7,AKT1,-5.249339580535889
CHD7,DMAP1,0.2829684317111969
CHD7,FKBP9,-3.603816509246826
CHD7,FN1,-3.6770179271698
CHD7,COBL,-4.503989219665527
CHD7,PCOLCE,-2.2168926000595093
CHD7,ZFHX3,-7.411827325820923
CHD7,UBQLN2,-4.41830039024353
CHD7,GNS,-6.46522331237793
CHD7,TMEM214,-6.903876543045044
CHD7,XBP1,-2.8044137954711914
CHD7,CBX8,-5.381452322006226
CHD7,OGT,-2.83685564994812
CHD7,SELENON,-3.891921877861023
CHD7,COTL1,-4.137333393096924
CHD7,SUPT5,-0.8658140897750854
CHD7,CMKLR1,-4.417754173278809
CHD7,NAA10,-3.5755300521850586
CHD7,SELENOM,-5.286699533462524
CHD7,RAD23B,-3.707062244415283
CHD7,NMNAT2,-4.945707321166992
CHD7,SH3GLB1,-6.272661209106445
CHD7,HMGA1,-2.180601954460144
CHD7,PECAM1,-0.7886372208595276
CHD7,EPOP,-3.020527958869934
CHD7,PCOLCE2,-1.5517590641975403
CHD7,PDIA3,-6.041729927062988
CHD7,MAGED1,-1.2174222469329834
CHD7,MFSD1,-3.4810901880264282
CHD7,ELL2,-3.9166932106018066
CHD7,TGOLN1,-2.7592023611068726
CHD7,AVG,-9.267017364501953
KAT5,GATA4,-5.7630774974823
KAT5,HDAC2,-6.926556825637817
KAT5,HDAC3,-5.506112337112427
KAT5,EIF2S2,-6.417734861373901
KAT5,TXNDC5,-7.783967971801758
KAT5,SEC24A,-5.080527067184448
KAT5,TRP53,-4.615018129348755
KAT5,ADGRA2,-3.6056010723114014
KAT5,RAF1,-4.950833320617676
KAT5,TMEM9B,-3.6427690982818604
KAT5,RAD21,-7.314011573791504
KAT5,TIMP3,-3.9353811740875244
KAT5,FAM114A1,-3.7455592155456543
KAT5,PDGFRA,-3.4179539680480957
KAT5,GLI1,-6.687479496002197
KAT5,RFFL,-3.8745310306549072
KAT5,TMEM59,-2.052908957004547
KAT5,GDPD5,-4.380242824554443
KAT5,RBPMS2,-4.170976638793945
KAT5,SERPINH1,-5.164847135543823
KAT5,FGF10,-4.426823377609253
KAT5,RAB2A,-3.9119588136672974
KAT5,SEC11A,-4.167468547821045
KAT5,OOEP,-6.094780683517456
KAT5,GLIPR2,-3.2960113286972046
KAT5,CHD7,-3.3081778287887573
KAT5,KAT5,-4.411499381065369
KAT5,GHR,-3.4968466758728027
KAT5,NACC1,-8.42131233215332
KAT5,GOT1,-5.005963325500488
KAT5,PXDN,-3.3114616870880127
KAT5,RCC2,-3.025671362876892
KAT5,APEX1,-7.186395168304443
KAT5,NFYA,-4.550783157348633
KAT5,MYDGF,-1.7233712077140808
KAT5,TDH,-4.668451309204102
KAT5,JARID2,-3.5061219930648804
KAT5,ZIC3,-7.281620502471924
KAT5,SURF4,-2.9251818656921387
KAT5,DERL1,-2.4661760330200195
KAT5,RIF1,-4.966881513595581
KAT5,NELFA,-7.2452003955841064
KAT5,DPF2,-3.384126901626587
KAT5,THAP11,-4.582784652709961
KAT5,GGA2,-4.566597938537598
KAT5,TCF15,-5.41521692276001
KAT5,GFPT2,-6.122831344604492
KAT5,PDE4DIP,-5.380274772644043
KAT5,CHST15,-4.2975523471832275
KAT5,UBTF,-6.156476736068726
KAT5,CARHSP1,-3.628591537475586
KAT5,FBXW8,-2.014570713043213
KAT5,GNAI3,-5.090039491653442
KAT5,MRAS,-5.643348693847656
KAT5,KLF5,-6.264609336853027
KAT5,GABBR1,-4.0738255977630615
KAT5,KLF4,-4.1239495277404785
KAT5,SPARC,-3.1447665691375732
KAT5,EHMT2,-4.848018407821655
KAT5,COPB1,-5.535912036895752
KAT5,IER2,-5.505004644393921
KAT5,GCNT2,-6.986586332321167
KAT5,PDIA6,-3.48685884475708
KAT5,KCTD10,-2.2321523427963257
KAT5,CHD4,-5.477996587753296
KAT5,APPBP2,-5.364417791366577
KAT5,NRF1,-4.293349027633667
KAT5,TMEM30A,-2.896040201187134
KAT5,SNRPN,-4.678038120269775
KAT5,AKT1,-5.332439422607422
KAT5,DMAP1,-3.6956493854522705
KAT5,FKBP9,-2.6295080184936523
KAT5,FN1,-4.5938403606414795
KAT5,COBL,-6.6881914138793945
KAT5,PCOLCE,-4.16875696182251
KAT5,ZFHX3,-1.5260046124458313
KAT5,UBQLN2,-1.3481743037700653
KAT5,GNS,-5.635249614715576
KAT5,TMEM214,-3.6103155612945557
KAT5,XBP1,-1.4776752591133118
KAT5,CBX8,-1.9378706812858582
KAT5,OGT,-2.802533745765686
KAT5,SELENON,-3.1390196084976196
KAT5,COTL1,-2.886990189552307
KAT5,SUPT5,-4.136696457862854
KAT5,CMKLR1,-4.1579718589782715
KAT5,NAA10,-4.468737602233887
KAT5,SELENOM,-2.4350510835647583
KAT5,RAD23B,-4.725707530975342
KAT5,NMNAT2,-4.914096355438232
KAT5,SH3GLB1,-2.199079394340515
KAT5,HMGA1,-2.962817668914795
KAT5,PECAM1,-3.456691026687622
KAT5,EPOP,-2.677024245262146
KAT5,PCOLCE2,-4.606607913970947
KAT5,PDIA3,-1.3288172483444214
KAT5,MAGED1,-3.420601725578308
KAT5,MFSD1,-1.042293518781662
KAT5,ELL2,-4.645669460296631
KAT5,TGOLN1,-3.307724952697754
KAT5,AVG,-4.282562971115112
GHR,GATA4,-8.826963424682617
GHR,HDAC2,-6.932716608047485
GHR,HDAC3,-1.0646461248397827
GHR,EIF2S2,-6.125771760940552
GHR,TXNDC5,-7.336503982543945
GHR,SEC24A,-7.581518173217773
GHR,TRP53,-6.175896883010864
GHR,ADGRA2,-4.528009414672852
GHR,RAF1,-6.871290922164917
GHR,TMEM9B,-4.57837438583374
GHR,RAD21,-4.360665321350098
GHR,TIMP3,-2.1013251543045044
GHR,FAM114A1,-3.435081958770752
GHR,PDGFRA,-6.734694957733154
GHR,GLI1,-9.036427021026611
GHR,RFFL,-6.562982797622681
GHR,TMEM59,-5.739912509918213
GHR,GDPD5,-6.730613470077515
GHR,RBPMS2,-3.8492504358291626
GHR,SERPINH1,-6.623708486557007
GHR,FGF10,-5.330146789550781
GHR,RAB2A,-4.04288387298584
GHR,SEC11A,-7.267252445220947
GHR,OOEP,-6.454407453536987
GHR,GLIPR2,-6.2275495529174805
GHR,CHD7,-3.151864528656006
GHR,KAT5,-2.579853057861328
GHR,GHR,-6.395829677581787
GHR,NACC1,-5.742098569869995
GHR,GOT1,-6.193832159042358
GHR,PXDN,-5.1498119831085205
GHR,RCC2,-4.992127180099487
GHR,APEX1,-5.717242479324341
GHR,NFYA,-3.2984379529953003
GHR,MYDGF,-5.189528942108154
GHR,TDH,-6.111896753311157
GHR,JARID2,-5.681726932525635
GHR,ZIC3,-4.412459373474121
GHR,SURF4,-7.911661386489868
GHR,DERL1,-5.717001676559448
GHR,RIF1,-6.95227313041687
GHR,NELFA,-1.1581043601036072
GHR,DPF2,-2.3932732343673706
GHR,THAP11,-5.74499773979187
GHR,GGA2,-5.688056468963623
GHR,TCF15,-5.729034185409546
GHR,GFPT2,-5.00513482093811
GHR,PDE4DIP,-4.46258282661438
GHR,CHST15,-5.655549049377441
GHR,UBTF,-5.698646545410156
GHR,CARHSP1,-5.780059099197388
GHR,FBXW8,-8.345336437225342
GHR,GNAI3,-5.331583023071289
GHR,MRAS,-2.113127589225769
GHR,KLF5,-4.5186240673065186
GHR,GABBR1,-5.150717258453369
GHR,KLF4,-3.4473867416381836
GHR,SPARC,-7.463945627212524
GHR,EHMT2,-7.008528470993042
GHR,COPB1,-3.8326269388198853
GHR,IER2,-7.055844306945801
GHR,GCNT2,-7.75894570350647
GHR,PDIA6,-6.755406141281128
GHR,KCTD10,-7.727654695510864
GHR,CHD4,-4.386999607086182
GHR,APPBP2,-5.489846706390381
GHR,NRF1,-4.415390491485596
GHR,TMEM30A,-5.400710582733154
GHR,SNRPN,-4.3993566036224365
GHR,AKT1,-6.171832084655762
GHR,DMAP1,-3.718203544616699
GHR,FKBP9,-4.184791564941406
GHR,FN1,-6.047959089279175
GHR,COBL,-6.599581480026245
GHR,PCOLCE,-7.016071319580078
GHR,ZFHX3,-4.822485685348511
GHR,UBQLN2,-6.713531732559204
GHR,GNS,-6.127665042877197
GHR,TMEM214,-9.805302619934082
GHR,XBP1,-7.012170314788818
GHR,CBX8,-8.126089334487915
GHR,OGT,-4.771947383880615
GHR,SELENON,-7.325734376907349
GHR,COTL1,-7.332858085632324
GHR,SUPT5,-6.8837668895721436
GHR,CMKLR1,-6.451598644256592
GHR,NAA10,-7.363060474395752
GHR,SELENOM,-6.374402284622192
GHR,RAD23B,-6.419334411621094
GHR,NMNAT2,-8.128122091293335
GHR,SH3GLB1,-5.659625053405762
GHR,HMGA1,-5.274110555648804
GHR,PECAM1,-6.64532732963562
GHR,EPOP,-5.3467371463775635
GHR,PCOLCE2,-6.729994297027588
GHR,PDIA3,-6.9385764598846436
GHR,MAGED1,-7.085892915725708
GHR,MFSD1,-7.228825092315674
GHR,ELL2,-3.6303640604019165
GHR,TGOLN1,-5.910170555114746
GHR,AVG,-15.981593608856201
NACC1,GATA4,-6.086043357849121
NACC1,HDAC2,-2.7082959413528442
NACC1,HDAC3,-5.435803174972534
NACC1,EIF2S2,-4.627904415130615
NACC1,TXNDC5,-6.986407518386841
NACC1,SEC24A,-6.9744203090667725
NACC1,TRP53,-1.9440704584121704
NACC1,ADGRA2,-2.970276117324829
NACC1,RAF1,-0.3653913289308548
NACC1,TMEM9B,-2.7895337343215942
NACC1,RAD21,-3.472669005393982
NACC1,TIMP3,-3.8140716552734375
NACC1,FAM114A1,-2.4160029888153076
NACC1,PDGFRA,-5.887916326522827
NACC1,GLI1,-6.271888732910156
NACC1,RFFL,-5.120058536529541
NACC1,TMEM59,-4.09847354888916
NACC1,GDPD5,-8.752014636993408
NACC1,RBPMS2,-1.3821540474891663
NACC1,SERPINH1,-8.844254970550537
NACC1,FGF10,-3.431388735771179
NACC1,RAB2A,-1.978343427181244
NACC1,SEC11A,-1.919678270816803
NACC1,OOEP,-4.251092910766602
NACC1,GLIPR2,-10.017902851104736
NACC1,CHD7,-4.562249660491943
NACC1,KAT5,-4.553813934326172
NACC1,GHR,-1.3850064873695374
NACC1,NACC1,-7.5973060131073
NACC1,GOT1,-2.936864137649536
NACC1,PXDN,-4.230266571044922
NACC1,RCC2,0.04304194077849388
NACC1,APEX1,-4.568448066711426
NACC1,NFYA,-2.1889623403549194
NACC1,MYDGF,-4.09845495223999
NACC1,TDH,-2.314535617828369
NACC1,JARID2,-3.839106559753418
NACC1,ZIC3,-4.026991605758667
NACC1,SURF4,-5.412703037261963
NACC1,DERL1,-5.427425146102905
NACC1,RIF1,-2.2132623195648193
NACC1,NELFA,-4.563795328140259
NACC1,DPF2,-4.758829116821289
NACC1,THAP11,-2.5748684406280518
NACC1,GGA2,-4.850342273712158
NACC1,TCF15,-1.995085597038269
NACC1,GFPT2,-4.3149096965789795
NACC1,PDE4DIP,-3.929072618484497
NACC1,CHST15,-0.8570220470428467
NACC1,UBTF,-3.048526644706726
NACC1,CARHSP1,-0.7020064443349838
NACC1,FBXW8,-2.5538430213928223
NACC1,GNAI3,-4.143205881118774
NACC1,MRAS,0.39389777928590775
NACC1,KLF5,-5.80931830406189
NACC1,GABBR1,-3.128522038459778
NACC1,KLF4,-3.3809196949005127
NACC1,SPARC,-2.48406445980072
NACC1,EHMT2,-2.646151065826416
NACC1,COPB1,-2.324256658554077
NACC1,IER2,-3.691710948944092
NACC1,GCNT2,-3.874335527420044
NACC1,PDIA6,-2.5629388093948364
NACC1,KCTD10,-5.369257688522339
NACC1,CHD4,-4.931576728820801
NACC1,APPBP2,-1.9948095679283142
NACC1,NRF1,-6.185923099517822
NACC1,TMEM30A,-3.6669912338256836
NACC1,SNRPN,-1.9690805673599243
NACC1,AKT1,-3.4103394746780396
NACC1,DMAP1,-6.706864595413208
NACC1,FKBP9,-3.86668062210083
NACC1,FN1,-1.717364490032196
NACC1,COBL,-3.0983558893203735
NACC1,PCOLCE,-1.8482880592346191
NACC1,ZFHX3,-1.2796169519424438
NACC1,UBQLN2,-0.8840710818767548
NACC1,GNS,1.0370310246944427
NACC1,TMEM214,-1.3376324772834778
NACC1,XBP1,-1.6498836874961853
NACC1,CBX8,-2.033267855644226
NACC1,OGT,-0.6648697406053543
NACC1,SELENON,1.4299675226211548
NACC1,COTL1,-0.9691262245178223
NACC1,SUPT5,-3.7341551780700684
NACC1,CMKLR1,-3.538947105407715
NACC1,NAA10,-4.5538177490234375
NACC1,SELENOM,-0.8814277648925781
NACC1,RAD23B,-1.414492905139923
NACC1,NMNAT2,-2.100823402404785
NACC1,SH3GLB1,-1.7722278833389282
NACC1,HMGA1,-0.32397159934043884
NACC1,PECAM1,-1.071746051311493
NACC1,EPOP,-1.1231240928173065
NACC1,PCOLCE2,-0.14259148016571999
NACC1,PDIA3,1.5609699487686157
NACC1,MAGED1,0.1398441158235073
NACC1,MFSD1,-1.6088719964027405
NACC1,ELL2,-1.175115704536438
NACC1,TGOLN1,0.2761662006378174
NACC1,AVG,-3.6905442476272583
GOT1,GATA4,-4.832503080368042
GOT1,HDAC2,-8.12003231048584
GOT1,HDAC3,-6.205068588256836
GOT1,EIF2S2,-10.991758346557617
GOT1,TXNDC5,-8.78848934173584
GOT1,SEC24A,-6.514782190322876
GOT1,TRP53,-3.7721863985061646
GOT1,ADGRA2,-5.0671045780181885
GOT1,RAF1,-5.136227369308472
GOT1,TMEM9B,-6.083328723907471
GOT1,RAD21,-8.27045488357544
GOT1,TIMP3,-9.690416812896729
GOT1,FAM114A1,-7.185519695281982
GOT1,PDGFRA,-6.739999771118164
GOT1,GLI1,-6.673410415649414
GOT1,RFFL,-6.973694324493408
GOT1,TMEM59,-5.733213663101196
GOT1,GDPD5,-5.48220157623291
GOT1,RBPMS2,-4.811499118804932
GOT1,SERPINH1,-7.797267436981201
GOT1,FGF10,-4.208780527114868
GOT1,RAB2A,-8.06772494316101
GOT1,SEC11A,-5.883760929107666
GOT1,OOEP,-5.827717304229736
GOT1,GLIPR2,-7.9346935749053955
GOT1,CHD7,-5.062237501144409
GOT1,KAT5,-4.34583592414856
GOT1,GHR,-5.226215124130249
GOT1,NACC1,-5.65503191947937
GOT1,GOT1,-8.560144424438477
GOT1,PXDN,-7.030707359313965
GOT1,RCC2,-7.955927133560181
GOT1,APEX1,-8.112690210342407
GOT1,NFYA,-2.292564868927002
GOT1,MYDGF,-5.267787456512451
GOT1,TDH,-4.53290319442749
GOT1,JARID2,-4.654580354690552
GOT1,ZIC3,-4.8794450759887695
GOT1,SURF4,-6.706796646118164
GOT1,DERL1,-6.7664690017700195
GOT1,RIF1,-6.321890354156494
GOT1,NELFA,-8.266008853912354
GOT1,DPF2,-3.922783613204956
GOT1,THAP11,-6.786357641220093
GOT1,GGA2,-5.843558073043823
GOT1,TCF15,-5.89168643951416
GOT1,GFPT2,-4.656694412231445
GOT1,PDE4DIP,-6.935675621032715
GOT1,CHST15,-7.2070136070251465
GOT1,UBTF,-7.121214389801025
GOT1,CARHSP1,-4.354844331741333
GOT1,FBXW8,-6.949426651000977
GOT1,GNAI3,-5.98594856262207
GOT1,MRAS,-3.856945037841797
GOT1,KLF5,-7.167574405670166
GOT1,GABBR1,-3.743149518966675
GOT1,KLF4,-7.094489097595215
GOT1,SPARC,-5.483175754547119
GOT1,EHMT2,-6.844003677368164
GOT1,COPB1,-7.056875467300415
GOT1,IER2,-6.010438442230225
GOT1,GCNT2,-3.382901906967163
GOT1,PDIA6,-5.974370002746582
GOT1,KCTD10,-4.870532274246216
GOT1,CHD4,-8.019477844238281
GOT1,APPBP2,-7.283806562423706
GOT1,NRF1,-6.316823244094849
GOT1,TMEM30A,-6.946720361709595
GOT1,SNRPN,-3.6493401527404785
GOT1,AKT1,-6.640383720397949
GOT1,DMAP1,-5.6347620487213135
GOT1,FKBP9,-5.622331142425537
GOT1,FN1,-5.550279855728149
GOT1,COBL,-3.0918484926223755
GOT1,PCOLCE,-2.2918694019317627
GOT1,ZFHX3,-6.273402690887451
GOT1,UBQLN2,-4.643038749694824
GOT1,GNS,-4.81223201751709
GOT1,TMEM214,-6.456239461898804
GOT1,XBP1,-6.3607354164123535
GOT1,CBX8,-1.935706615447998
GOT1,OGT,-5.355968475341797
GOT1,SELENON,-3.765480637550354
GOT1,COTL1,-2.6768444776535034
GOT1,SUPT5,-4.336369752883911
GOT1,CMKLR1,-8.438558101654053
GOT1,NAA10,-7.58510684967041
GOT1,SELENOM,-1.436416745185852
GOT1,RAD23B,-5.181921482086182
GOT1,NMNAT2,-3.0338953733444214
GOT1,SH3GLB1,-2.313527464866638
GOT1,HMGA1,-5.231247901916504
GOT1,PECAM1,-3.6259394884109497
GOT1,EPOP,-5.052238941192627
GOT1,PCOLCE2,-2.1013442277908325
GOT1,PDIA3,-5.45004677772522
GOT1,MAGED1,-7.343663454055786
GOT1,MFSD1,-4.8226940631866455
GOT1,ELL2,-4.31301212310791
GOT1,TGOLN1,-2.8188244104385376
GOT1,AVG,-6.033035516738892
PXDN,GATA4,-4.993464469909668
PXDN,HDAC2,-5.830342054367065
PXDN,HDAC3,-4.213807106018066
PXDN,EIF2S2,-6.632309913635254
PXDN,TXNDC5,-4.912064790725708
PXDN,SEC24A,-3.9194782972335815
PXDN,TRP53,-5.662992477416992
PXDN,ADGRA2,-5.082384347915649
PXDN,RAF1,-4.701211214065552
PXDN,TMEM9B,-4.470256090164185
PXDN,RAD21,-7.972172021865845
PXDN,TIMP3,-3.8842616081237793
PXDN,FAM114A1,-4.418179512023926
PXDN,PDGFRA,-5.171770811080933
PXDN,GLI1,-6.716093063354492
PXDN,RFFL,-5.100210189819336
PXDN,TMEM59,-3.237680673599243
PXDN,GDPD5,-4.863200426101685
PXDN,RBPMS2,-5.144502401351929
PXDN,SERPINH1,-3.547044038772583
PXDN,FGF10,-3.000821828842163
PXDN,RAB2A,-4.4614410400390625
PXDN,SEC11A,-5.163475036621094
PXDN,OOEP,-5.650491952896118
PXDN,GLIPR2,-3.3153964281082153
PXDN,CHD7,-3.183514356613159
PXDN,KAT5,-4.286659240722656
PXDN,GHR,-3.4712090492248535
PXDN,NACC1,-8.20759630203247
PXDN,GOT1,-3.5516629219055176
PXDN,PXDN,-5.911711931228638
PXDN,RCC2,-4.351301550865173
PXDN,APEX1,-4.759103536605835
PXDN,NFYA,-5.1982855796813965
PXDN,MYDGF,-3.3636727333068848
PXDN,TDH,-7.99672269821167
PXDN,JARID2,-5.410302639007568
PXDN,ZIC3,-6.03257417678833
PXDN,SURF4,-6.825384616851807
PXDN,DERL1,-5.248631000518799
PXDN,RIF1,-6.07893443107605
PXDN,NELFA,-6.424387454986572
PXDN,DPF2,-5.296672582626343
PXDN,THAP11,-3.9261280298233032
PXDN,GGA2,-5.4285643100738525
PXDN,TCF15,-4.784096956253052
PXDN,GFPT2,-7.098309755325317
PXDN,PDE4DIP,-2.7401251792907715
PXDN,CHST15,-4.844602823257446
PXDN,UBTF,-6.162893295288086
PXDN,CARHSP1,-6.041984558105469
PXDN,FBXW8,-4.5320329666137695
PXDN,GNAI3,-5.256346225738525
PXDN,MRAS,-3.520111560821533
PXDN,KLF5,-6.208662748336792
PXDN,GABBR1,-5.460591554641724
PXDN,KLF4,-3.8800336122512817
PXDN,SPARC,-3.274689793586731
PXDN,EHMT2,-3.4696271419525146
PXDN,COPB1,-4.7592573165893555
PXDN,IER2,-5.864336252212524
PXDN,GCNT2,-7.330708026885986
PXDN,PDIA6,-6.350975513458252
PXDN,KCTD10,-3.4862663745880127
PXDN,CHD4,-4.689043283462524
PXDN,APPBP2,-6.025464773178101
PXDN,NRF1,-5.558111190795898
PXDN,TMEM30A,-4.391751050949097
PXDN,SNRPN,-3.7811449766159058
PXDN,AKT1,-5.297713279724121
PXDN,DMAP1,-7.821304559707642
PXDN,FKBP9,-6.444305658340454
PXDN,FN1,-6.823271751403809
PXDN,COBL,-8.617084503173828
PXDN,PCOLCE,-9.74660587310791
PXDN,ZFHX3,-6.867604970932007
PXDN,UBQLN2,-4.649641513824463
PXDN,GNS,-7.1751604080200195
PXDN,TMEM214,-6.600214719772339
PXDN,XBP1,-5.655014514923096
PXDN,CBX8,-8.287061214447021
PXDN,OGT,-8.237124919891357
PXDN,SELENON,-7.893718719482422
PXDN,COTL1,-7.921885251998901
PXDN,SUPT5,-5.158392429351807
PXDN,CMKLR1,-5.364725589752197
PXDN,NAA10,-7.112938404083252
PXDN,SELENOM,-5.73032808303833
PXDN,RAD23B,-8.295599699020386
PXDN,NMNAT2,-8.287052154541016
PXDN,SH3GLB1,-7.038135051727295
PXDN,HMGA1,-6.44292140007019
PXDN,PECAM1,-7.459524869918823
PXDN,EPOP,-9.834739685058594
PXDN,PCOLCE2,-8.111724376678467
PXDN,PDIA3,-7.42438530921936
PXDN,MAGED1,-5.717950820922852
PXDN,MFSD1,-5.116700172424316
PXDN,ELL2,-6.994951486587524
PXDN,TGOLN1,-7.950726747512817
PXDN,AVG,-17.19001293182373
RCC2,GATA4,-5.492116451263428
RCC2,HDAC2,-2.1275380849838257
RCC2,HDAC3,-3.118588089942932
RCC2,EIF2S2,-5.130980014801025
RCC2,TXNDC5,-4.777414798736572
RCC2,SEC24A,-2.2301230430603027
RCC2,TRP53,-3.229301691055298
RCC2,ADGRA2,-2.941695809364319
RCC2,RAF1,-2.7417073249816895
RCC2,TMEM9B,-1.6931299567222595
RCC2,RAD21,-6.88801646232605
RCC2,TIMP3,-4.128591299057007
RCC2,FAM114A1,-3.826871633529663
RCC2,PDGFRA,-5.569039583206177
RCC2,GLI1,-2.1050349473953247
RCC2,RFFL,-2.0371137857437134
RCC2,TMEM59,-3.9684648513793945
RCC2,GDPD5,-6.762436151504517
RCC2,RBPMS2,-3.3710039854049683
RCC2,SERPINH1,-6.947946310043335
RCC2,FGF10,-3.262841820716858
RCC2,RAB2A,-4.277998924255371
RCC2,SEC11A,-0.6773909330368042
RCC2,OOEP,-5.258068799972534
RCC2,GLIPR2,-6.190048933029175
RCC2,CHD7,-3.1760647296905518
RCC2,KAT5,-4.183991432189941
RCC2,GHR,-1.6667917370796204
RCC2,NACC1,-1.3709705471992493
RCC2,GOT1,-4.982875823974609
RCC2,PXDN,-3.4348305463790894
RCC2,RCC2,-6.835264682769775
RCC2,APEX1,-5.974957704544067
RCC2,NFYA,-0.8344591557979584
RCC2,MYDGF,-5.012350082397461
RCC2,TDH,-1.241083562374115
RCC2,JARID2,-3.1979438066482544
RCC2,ZIC3,-3.755866050720215
RCC2,SURF4,-4.492967844009399
RCC2,DERL1,-5.449705600738525
RCC2,RIF1,-2.255028247833252
RCC2,NELFA,-4.747900009155273
RCC2,DPF2,-2.654675602912903
RCC2,THAP11,-2.655280351638794
RCC2,GGA2,-4.970502138137817
RCC2,TCF15,-3.9352023601531982
RCC2,GFPT2,-1.10527703166008
RCC2,PDE4DIP,-3.096242070198059
RCC2,CHST15,-3.7710864543914795
RCC2,UBTF,-6.883684396743774
RCC2,CARHSP1,-1.8421590328216553
RCC2,FBXW8,-3.0101078748703003
RCC2,GNAI3,-3.6752359867095947
RCC2,MRAS,-3.6391340494155884
RCC2,KLF5,-4.13037633895874
RCC2,GABBR1,-2.8032217025756836
RCC2,KLF4,-0.5667496174573898
RCC2,SPARC,-1.7934710383415222
RCC2,EHMT2,-2.4752068519592285
RCC2,COPB1,-3.3174617290496826
RCC2,IER2,-2.5514376163482666
RCC2,GCNT2,-1.7408570051193237
RCC2,PDIA6,-1.9895823001861572
RCC2,KCTD10,-2.275764226913452
RCC2,CHD4,-4.063088893890381
RCC2,APPBP2,-3.8488481044769287
RCC2,NRF1,-4.851410865783691
RCC2,TMEM30A,-4.623908519744873
RCC2,SNRPN,-0.9594562649726868
RCC2,AKT1,-3.848543643951416
RCC2,DMAP1,-0.5781987607479095
RCC2,FKBP9,-2.7014459371566772
RCC2,FN1,-0.3183383345603943
RCC2,COBL,-4.536222696304321
RCC2,PCOLCE,-1.9970373511314392
RCC2,ZFHX3,-3.3974244594573975
RCC2,UBQLN2,-5.070866346359253
RCC2,GNS,-4.978434085845947
RCC2,TMEM214,-1.9861597418785095
RCC2,XBP1,-3.747686743736267
RCC2,CBX8,-2.9852657318115234
RCC2,OGT,-2.8008639812469482
RCC2,SELENON,-3.6202547550201416
RCC2,COTL1,-3.7555209398269653
RCC2,SUPT5,-2.3070051670074463
RCC2,CMKLR1,-3.9849960803985596
RCC2,NAA10,-3.1442161798477173
RCC2,SELENOM,-1.875132977962494
RCC2,RAD23B,-2.830421566963196
RCC2,NMNAT2,-2.155451536178589
RCC2,SH3GLB1,-2.956411838531494
RCC2,HMGA1,-2.4865665435791016
RCC2,PECAM1,-2.956176996231079
RCC2,EPOP,-2.8621407747268677
RCC2,PCOLCE2,-0.5220975130796432
RCC2,PDIA3,-3.8374545574188232
RCC2,MAGED1,-3.335262894630432
RCC2,MFSD1,-1.0965566635131836
RCC2,ELL2,-3.278207302093506
RCC2,TGOLN1,-2.077950954437256
RCC2,AVG,-8.081705570220947
APEX1,GATA4,-5.16623330116272
APEX1,HDAC2,-5.932574987411499
APEX1,HDAC3,-6.040399551391602
APEX1,EIF2S2,-8.557765007019043
APEX1,TXNDC5,-6.097088813781738
APEX1,SEC24A,-7.4018847942352295
APEX1,TRP53,-5.2368762493133545
APEX1,ADGRA2,-5.181803226470947
APEX1,RAF1,-3.746079444885254
APEX1,TMEM9B,-3.883763909339905
APEX1,RAD21,-8.64586353302002
